ID,Path,Canvas,Filename,Label
hou02614c00507,Manuscripts/I. Manuscripts/D. Logic/hou02614c00507/seq233.jpg,(seq. 233),seq233.jpg,diagram_mixed
hou02614c00511,Manuscripts/I. Manuscripts/D. Logic/hou02614c00511/seq144.jpg,(seq. 144),seq144.jpg,diagram_mixed
hou02614c00693,Manuscripts/I. Manuscripts/D. Logic/hou02614c00693/seq14.jpg,(seq. 14),seq14.jpg,diagram_mixed
hou02614c00458,Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq530.jpg,"sheet 3, verso (seq. 530)",seq530.jpg,text
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq204.jpg,(seq. 204),seq204.jpg,text
hou02614c00525,Manuscripts/I. Manuscripts/D. Logic/hou02614c00525/seq83.jpg,(seq. 83),seq83.jpg,cover
hou02614c01605,Manuscripts/I. Manuscripts/Q. Miscellanea/hou02614c01605/seq1.jpg,(seq. 1),seq1.jpg,diagram_mixed
hou02614c00539,Manuscripts/I. Manuscripts/D. Logic/hou02614c00539/seq8.jpg,(seq. 8),seq8.jpg,diagram_mixed
hou02614c00459,Manuscripts/I. Manuscripts/D. Logic/hou02614c00459/seq67.jpg,sheet 43 [a] (seq. 67),seq67.jpg,diagram_mixed
hou02614c00522,Manuscripts/I. Manuscripts/D. Logic/hou02614c00522/seq26.jpg,(seq. 26),seq26.jpg,diagram_mixed
hou02614c00521,Manuscripts/I. Manuscripts/D. Logic/hou02614c00521/seq173.jpg,(seq. 173),seq173.jpg,text
hou02614c00320,Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00320/seq82.jpg,(seq. 82),seq82.jpg,cover
hou02614c00715,Manuscripts/I. Manuscripts/D. Logic/hou02614c00715/seq32.jpg,(seq. 32),seq32.jpg,text
hou02614c00314,Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00314/seq24.jpg,(seq. 24),seq24.jpg,text
hou02614c00309,Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00309/seq68.jpg,(seq. 68),seq68.jpg,diagram_mixed
hou02614c00873,Manuscripts/I. Manuscripts/D. Logic/hou02614c00873/seq2.jpg,verso (seq. 2),seq2.jpg,text
hou02614c00323,Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00323/seq183.jpg,(seq. 183),seq183.jpg,text
hou02614c00285,Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq122.jpg,(seq. 122),seq122.jpg,diagram_mixed
hou02614c00533,Manuscripts/I. Manuscripts/D. Logic/hou02614c00533/seq4.jpg,(seq. 4),seq4.jpg,text
hou02614c00462,Manuscripts/I. Manuscripts/D. Logic/hou02614c00462/seq191.jpg,page 60 (seq. 191),seq191.jpg,text
hou02614c00509,Manuscripts/I. Manuscripts/D. Logic/hou02614c00509/seq16.jpg,(seq. 16),seq16.jpg,diagram_mixed
hou02614c00879,Manuscripts/I. Manuscripts/D. Logic/hou02614c00879/seq162.jpg,(seq. 162),seq162.jpg,text
hou02614c00702,Manuscripts/I. Manuscripts/D. Logic/hou02614c00702/seq31.jpg,(seq. 31),seq31.jpg,text
hou02614c00539,Manuscripts/I. Manuscripts/D. Logic/hou02614c00539/seq11.jpg,(seq. 11),seq11.jpg,diagram_mixed
hou02614c00304,Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00304/seq12.jpg,(seq. 12),seq12.jpg,diagram_mixed
hou02614c00713,Manuscripts/I. Manuscripts/D. Logic/hou02614c00713/seq11.jpg,(seq. 11),seq11.jpg,text
hou02614c00545,Manuscripts/I. Manuscripts/D. Logic/hou02614c00545/seq34.jpg,(seq. 34),seq34.jpg,text
hou02614c00304,Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00304/seq15.jpg,(seq. 15),seq15.jpg,diagram_mixed
hou02614c00302,Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00302/seq36.jpg,(seq. 36),seq36.jpg,text
hou02614c00521,Manuscripts/I. Manuscripts/D. Logic/hou02614c00521/seq161.jpg,(seq. 161),seq161.jpg,text
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq452.jpg,(seq. 452),seq452.jpg,diagram_mixed
hou02614c00965,Manuscripts/I. Manuscripts/E. Metaphysics/hou02614c00965/seq19.jpg,(seq. 19),seq19.jpg,diagram_mixed
hou02614c00541,Manuscripts/I. Manuscripts/D. Logic/hou02614c00541/seq84.jpg,(seq. 84),seq84.jpg,diagram_mixed
hou02614c00870,Manuscripts/I. Manuscripts/D. Logic/hou02614c00870/seq1.jpg,"sheet 1, recto (seq. 1)",seq1.jpg,text
hou02614c00879,Manuscripts/I. Manuscripts/D. Logic/hou02614c00879/seq244.jpg,(seq. 244),seq244.jpg,text
hou02614c00493,Manuscripts/I. Manuscripts/D. Logic/hou02614c00493/seq2.jpg,(seq. 2),seq2.jpg,cover
hou02614c00701,Manuscripts/I. Manuscripts/D. Logic/hou02614c00701/seq16.jpg,(seq. 16),seq16.jpg,diagram_mixed
hou02614c00299,Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00299/seq42.jpg,(seq. 42),seq42.jpg,text
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq271.jpg,(seq. 271),seq271.jpg,diagram_mixed
hou02614c01644,Manuscripts/I. Manuscripts/Q. Miscellanea/hou02614c01644/seq12.jpg,(seq. 12),seq12.jpg,diagram_mixed
hou02614c00314,Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00314/seq63.jpg,(seq. 63),seq63.jpg,text
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq26.jpg,(seq. 26),seq26.jpg,text
hou02614c00511,Manuscripts/I. Manuscripts/D. Logic/hou02614c00511/seq178.jpg,(seq. 178),seq178.jpg,diagram_mixed
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq640.jpg,(seq. 640),seq640.jpg,diagram_mixed
hou02614c00455,Manuscripts/I. Manuscripts/D. Logic/hou02614c00455/seq241.jpg,sheet 112 (seq. 241),seq241.jpg,text
hou02614c02521,Manuscripts/I. Manuscripts/D. Logic/hou02614c02521/seq14.jpg,(seq. 14),seq14.jpg,text
hou02614c00458,Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq57.jpg,sheet 31 [a] (seq. 57),seq57.jpg,text
hou02614c00511,Manuscripts/I. Manuscripts/D. Logic/hou02614c00511/seq90.jpg,(seq. 90),seq90.jpg,diagram_mixed
hou02614c00508,Manuscripts/I. Manuscripts/D. Logic/hou02614c00508/seq50.jpg,(seq. 50),seq50.jpg,diagram_mixed
hou02614c00285,Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq91.jpg,(seq. 91),seq91.jpg,diagram_mixed
hou02614c00316,Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00316/seq120.jpg,(seq. 120),seq120.jpg,diagram_mixed
hou02614c00511,Manuscripts/I. Manuscripts/D. Logic/hou02614c00511/seq162.jpg,(seq. 162),seq162.jpg,diagram_mixed
hou02614c00304,Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00304/seq99.jpg,(seq. 99),seq99.jpg,diagram_mixed
hou02614c00522,Manuscripts/I. Manuscripts/D. Logic/hou02614c00522/seq48.jpg,(seq. 48),seq48.jpg,diagram_mixed
hou02614c00511,Manuscripts/I. Manuscripts/D. Logic/hou02614c00511/seq27.jpg,(seq. 27),seq27.jpg,diagram_mixed
hou02614c00877,Manuscripts/I. Manuscripts/D. Logic/hou02614c00877/seq17.jpg,sheet 9 (seq. 17),seq17.jpg,text
hou02614c00314,Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00314/seq131.jpg,(seq. 131),seq131.jpg,text
hou02614c00458,Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq619.jpg,sheet 48 [a] (seq. 619),seq619.jpg,diagram_mixed
hou02614c00511,Manuscripts/I. Manuscripts/D. Logic/hou02614c00511/seq17.jpg,(seq. 17),seq17.jpg,diagram_mixed
hou02614c00543,Manuscripts/I. Manuscripts/D. Logic/hou02614c00543/seq34.jpg,(seq. 34),seq34.jpg,text
hou02614c00451,Manuscripts/I. Manuscripts/D. Logic/hou02614c00451/seq101.jpg,Sheet 113 (seq. 101),seq101.jpg,text
hou02614c00340,Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00340/seq4.jpg,(seq. 4),seq4.jpg,text
hou02614c00455,Manuscripts/I. Manuscripts/D. Logic/hou02614c00455/seq407.jpg,sheet 194 (seq. 407),seq407.jpg,text
hou02614c00545,Manuscripts/I. Manuscripts/D. Logic/hou02614c00545/seq15.jpg,(seq. 15),seq15.jpg,diagram_mixed
hou02614c00522,Manuscripts/I. Manuscripts/D. Logic/hou02614c00522/seq74.jpg,(seq. 74),seq74.jpg,text
hou02614c00524,Manuscripts/I. Manuscripts/D. Logic/hou02614c00524/seq27.jpg,(seq. 27),seq27.jpg,diagram_mixed
hou02614c00516,Manuscripts/I. Manuscripts/D. Logic/hou02614c00516/seq5.jpg,(seq. 5),seq5.jpg,text
hou02614c00725,Manuscripts/I. Manuscripts/D. Logic/hou02614c00725/seq152.jpg,(seq. 152),seq152.jpg,text
hou02614c01605,Manuscripts/I. Manuscripts/Q. Miscellanea/hou02614c01605/seq8.jpg,(seq. 8),seq8.jpg,diagram_mixed
hou02614c00285,Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq127.jpg,(seq. 127),seq127.jpg,text
hou02614c00707,Manuscripts/I. Manuscripts/D. Logic/hou02614c00707/seq17.jpg,(seq. 17),seq17.jpg,text
hou02614c02521,Manuscripts/I. Manuscripts/D. Logic/hou02614c02521/seq9.jpg,(seq. 9),seq9.jpg,text
hou02614c00454,Manuscripts/I. Manuscripts/D. Logic/hou02614c00454/seq231.jpg,Sheet 226 (seq. 231),seq231.jpg,text
hou02614c00333,Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00333/seq211.jpg,sheet 23 [a] (seq. 211),seq211.jpg,text
hou02614c00539,Manuscripts/I. Manuscripts/D. Logic/hou02614c00539/seq7.jpg,(seq. 7),seq7.jpg,diagram_mixed
hou02614c00879,Manuscripts/I. Manuscripts/D. Logic/hou02614c00879/seq230.jpg,(seq. 230),seq230.jpg,text
hou02614c00323,Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00323/seq81.jpg,(seq. 81),seq81.jpg,cover
hou02614c00456,Manuscripts/I. Manuscripts/D. Logic/hou02614c00456/seq165.jpg,sheet 84 (seq. 165),seq165.jpg,text
hou02614c00879,Manuscripts/I. Manuscripts/D. Logic/hou02614c00879/seq246.jpg,(seq. 246),seq246.jpg,diagram_mixed
hou02614c00458,Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq501.jpg,sheet 89 [b] (seq. 501),seq501.jpg,text
hou02614c00343,Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00343/seq19.jpg,(seq. 19),seq19.jpg,text
hou02614c00535,Manuscripts/I. Manuscripts/D. Logic/hou02614c00535/seq29.jpg,(seq. 29),seq29.jpg,diagram_mixed
hou02614c00365,Manuscripts/I. Manuscripts/D. Logic/hou02614c00365/seq25.jpg,(seq. 25),seq25.jpg,text
hou02614c00717,Manuscripts/I. Manuscripts/D. Logic/hou02614c00717/seq12.jpg,(seq. 12),seq12.jpg,text
hou02614c00535,Manuscripts/I. Manuscripts/D. Logic/hou02614c00535/seq3.jpg,(seq. 3),seq3.jpg,text
hou02614c00521,Manuscripts/I. Manuscripts/D. Logic/hou02614c00521/seq190.jpg,(seq. 190),seq190.jpg,diagram_mixed
hou02614c00722,Manuscripts/I. Manuscripts/D. Logic/hou02614c00722/seq8.jpg,(seq. 8),seq8.jpg,text
hou02614c00524,Manuscripts/I. Manuscripts/D. Logic/hou02614c00524/seq95.jpg,(seq. 95),seq95.jpg,text
hou02614c00544,Manuscripts/I. Manuscripts/D. Logic/hou02614c00544/seq3.jpg,(seq. 3),seq3.jpg,text
hou02614c00458,Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq797.jpg,sheet 68 [j] (seq. 797),seq797.jpg,text
hou02614c00523,Manuscripts/I. Manuscripts/D. Logic/hou02614c00523/seq36.jpg,(seq. 36),seq36.jpg,diagram_mixed
hou02614c00285,Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq42.jpg,(seq. 42),seq42.jpg,text
hou02614c00366,Manuscripts/I. Manuscripts/D. Logic/hou02614c00366/seq16.jpg,(seq. 16),seq16.jpg,text
hou02614c01644,Manuscripts/I. Manuscripts/Q. Miscellanea/hou02614c01644/seq15.jpg,(seq. 15),seq15.jpg,diagram_mixed
hou02614c00328,Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00328/seq1.jpg,(seq. 1),seq1.jpg,cover
hou02614c00879,Manuscripts/I. Manuscripts/D. Logic/hou02614c00879/seq45.jpg,(seq. 45),seq45.jpg,diagram_mixed
hou02614c02520,Manuscripts/I. Manuscripts/D. Logic/hou02614c02520/seq44.jpg,(seq. 44),seq44.jpg,cover
hou02614c02512,Manuscripts/I. Manuscripts/D. Logic/hou02614c02512/seq51.jpg,(seq. 51),seq51.jpg,text
hou02614c00313,Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00313/seq4.jpg,(seq. 4),seq4.jpg,text
hou02614c00527,Manuscripts/I. Manuscripts/D. Logic/hou02614c00527/seq2.jpg,(seq. 2),seq2.jpg,cover
hou02614c00721,Manuscripts/I. Manuscripts/D. Logic/hou02614c00721/seq7.jpg,(seq. 7),seq7.jpg,text
hou02614c00545,Manuscripts/I. Manuscripts/D. Logic/hou02614c00545/seq50.jpg,(seq. 50),seq50.jpg,diagram_mixed
hou02614c00334,Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00334/seq13.jpg,(seq. 13),seq13.jpg,text
hou02614c00451,Manuscripts/I. Manuscripts/D. Logic/hou02614c00451/seq387.jpg,Sheet 50 (seq. 387),seq387.jpg,text
hou02614c00344,Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00344/seq34.jpg,(seq. 34),seq34.jpg,text
hou02614c00511,Manuscripts/I. Manuscripts/D. Logic/hou02614c00511/seq81.jpg,(seq. 81),seq81.jpg,diagram_mixed
hou02614c00511,Manuscripts/I. Manuscripts/D. Logic/hou02614c00511/seq179.jpg,(seq. 179),seq179.jpg,diagram_mixed
hou02614c00458,Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq773.jpg,sheet 65 [f] (seq. 773),seq773.jpg,diagram_mixed
hou02614c00333,Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00333/seq421.jpg,sheet 18 [e] (seq. 421),seq421.jpg,text
hou02614c02512,Manuscripts/I. Manuscripts/D. Logic/hou02614c02512/seq63.jpg,(seq. 63),seq63.jpg,text
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq247.jpg,(seq. 247),seq247.jpg,diagram_mixed
hou02614c00879,Manuscripts/I. Manuscripts/D. Logic/hou02614c00879/seq250.jpg,(seq. 250),seq250.jpg,diagram_mixed
hou02614c00719,Manuscripts/I. Manuscripts/D. Logic/hou02614c00719/seq14.jpg,(seq. 14),seq14.jpg,text
hou02614c00457,Manuscripts/I. Manuscripts/D. Logic/hou02614c00457/seq207.jpg,sheet 95 (seq. 207),seq207.jpg,text
hou02614c00541,Manuscripts/I. Manuscripts/D. Logic/hou02614c00541/seq116.jpg,(seq. 116),seq116.jpg,text
hou02614c00455,Manuscripts/I. Manuscripts/D. Logic/hou02614c00455/seq367.jpg,sheet 174 (seq. 367),seq367.jpg,text
hou02614c00525,Manuscripts/I. Manuscripts/D. Logic/hou02614c00525/seq9.jpg,(seq. 9),seq9.jpg,diagram_mixed
hou02614c00519,Manuscripts/I. Manuscripts/D. Logic/hou02614c00519/seq24.jpg,(seq. 24),seq24.jpg,diagram_mixed
hou02614c00285,Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq204.jpg,(seq. 204),seq204.jpg,diagram_mixed
hou02614c00323,Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00323/seq99.jpg,(seq. 99),seq99.jpg,text
hou02614c00879,Manuscripts/I. Manuscripts/D. Logic/hou02614c00879/seq28.jpg,(seq. 28),seq28.jpg,text
hou02614c00314,Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00314/seq75.jpg,(seq. 75),seq75.jpg,text
hou02614c00312,Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00312/seq37.jpg,(seq. 37),seq37.jpg,text
hou02614c00285,Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq1.jpg,(seq. 1),seq1.jpg,cover
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq244.jpg,(seq. 244),seq244.jpg,diagram_mixed
hou02614c00717,Manuscripts/I. Manuscripts/D. Logic/hou02614c00717/seq39.jpg,(seq. 39),seq39.jpg,text
hou02614c00458,Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq515.jpg,photocopy 2 (seq. 515),seq515.jpg,diagram_mixed
hou02614c00541,Manuscripts/I. Manuscripts/D. Logic/hou02614c00541/seq111.jpg,(seq. 111),seq111.jpg,text
hou02614c00459,Manuscripts/I. Manuscripts/D. Logic/hou02614c00459/seq93.jpg,sheet 43 [d] (seq. 93),seq93.jpg,diagram_mixed
hou02614c00526,Manuscripts/I. Manuscripts/D. Logic/hou02614c00526/seq34.jpg,(seq. 34),seq34.jpg,text
hou02614c00511,Manuscripts/I. Manuscripts/D. Logic/hou02614c00511/seq216.jpg,(seq. 216),seq216.jpg,diagram_mixed
hou02614c00544,Manuscripts/I. Manuscripts/D. Logic/hou02614c00544/seq37.jpg,(seq. 37),seq37.jpg,text
hou02614c00521,Manuscripts/I. Manuscripts/D. Logic/hou02614c00521/seq61.jpg,(seq. 61),seq61.jpg,diagram_mixed
hou02614c00335,Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00335/seq20.jpg,(seq. 20),seq20.jpg,text
hou02614c00454,Manuscripts/I. Manuscripts/D. Logic/hou02614c00454/seq423.jpg,Sheet 105 [d] (seq. 423),seq423.jpg,diagram_mixed
hou02614c00343,Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00343/seq1.jpg,(seq. 1),seq1.jpg,cover
hou02614c00759,Manuscripts/I. Manuscripts/D. Logic/hou02614c00759/seq44.jpg,(seq. 44),seq44.jpg,diagram_mixed
hou02614c00879,Manuscripts/I. Manuscripts/D. Logic/hou02614c00879/seq69.jpg,(seq. 69),seq69.jpg,diagram_mixed
hou02614c00458,Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq365.jpg,sheet 69 [c] (seq. 365),seq365.jpg,text
hou02614c00457,Manuscripts/I. Manuscripts/D. Logic/hou02614c00457/seq83.jpg,sheet 41 (seq. 83),seq83.jpg,text
hou02614c01605,Manuscripts/I. Manuscripts/Q. Miscellanea/hou02614c01605/seq38.jpg,(seq. 38),seq38.jpg,diagram_mixed
hou02614c00507,Manuscripts/I. Manuscripts/D. Logic/hou02614c00507/seq187.jpg,(seq. 187),seq187.jpg,diagram_mixed
hou02614c00458,Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq551.jpg,sheet 14 ½ (seq. 551),seq551.jpg,text
hou02614c00285,Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq63.jpg,(seq. 63),seq63.jpg,diagram_mixed
hou02614c02520,Manuscripts/I. Manuscripts/D. Logic/hou02614c02520/seq26.jpg,(seq. 26),seq26.jpg,text
hou02614c00519,Manuscripts/I. Manuscripts/D. Logic/hou02614c00519/seq31.jpg,(seq. 31),seq31.jpg,text
hou02614c00311,Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00311/seq7.jpg,(seq. 7),seq7.jpg,text
hou02614c00326,Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00326/seq99.jpg,(seq. 99),seq99.jpg,cover
hou02614c00491,Manuscripts/I. Manuscripts/D. Logic/hou02614c00491/seq9.jpg,(seq. 9),seq9.jpg,diagram_mixed
hou02614c00462,Manuscripts/I. Manuscripts/D. Logic/hou02614c00462/seq477.jpg,page 202 (seq. 477),seq477.jpg,text
hou02614c00343,Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00343/seq99.jpg,(seq. 99),seq99.jpg,diagram_mixed
hou02614c00511,Manuscripts/I. Manuscripts/D. Logic/hou02614c00511/seq85.jpg,(seq. 85),seq85.jpg,diagram_mixed
hou02614c00493,Manuscripts/I. Manuscripts/D. Logic/hou02614c00493/seq51.jpg,(seq. 51),seq51.jpg,text
hou02614c00285,Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq39.jpg,(seq. 39),seq39.jpg,text
hou02614c00333,Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00333/seq452.jpg,"sheet 25 [d], verso (seq. 452)",seq452.jpg,diagram_mixed
hou02614c00459,Manuscripts/I. Manuscripts/D. Logic/hou02614c00459/seq69.jpg,sheet 44 [a] (seq. 69),seq69.jpg,diagram_mixed
hou02614c00525,Manuscripts/I. Manuscripts/D. Logic/hou02614c00525/seq1.jpg,(seq. 1),seq1.jpg,cover
hou02614c00508,Manuscripts/I. Manuscripts/D. Logic/hou02614c00508/seq44.jpg,(seq. 44),seq44.jpg,diagram_mixed
hou02614c00333,Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00333/seq297.jpg,sheet 52 [b] (seq. 297),seq297.jpg,text
hou02614c00545,Manuscripts/I. Manuscripts/D. Logic/hou02614c00545/seq5.jpg,(seq. 5),seq5.jpg,text
hou02614c00309,Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00309/seq69.jpg,(seq. 69),seq69.jpg,diagram_mixed
hou02614c00511,Manuscripts/I. Manuscripts/D. Logic/hou02614c00511/seq206.jpg,(seq. 206),seq206.jpg,diagram_mixed
hou02614c02512,Manuscripts/I. Manuscripts/D. Logic/hou02614c02512/seq31.jpg,(seq. 31),seq31.jpg,text
hou02614c00153,Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq9.jpg,(seq. 9),seq9.jpg,text
hou02614c00507,Manuscripts/I. Manuscripts/D. Logic/hou02614c00507/seq148.jpg,(seq. 148),seq148.jpg,diagram_mixed
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq257.jpg,(seq. 257),seq257.jpg,diagram_mixed
hou02614c00508,Manuscripts/I. Manuscripts/D. Logic/hou02614c00508/seq76.jpg,(seq. 76),seq76.jpg,diagram_mixed
hou02614c00462,Manuscripts/I. Manuscripts/D. Logic/hou02614c00462/seq33.jpg,sheet 84 (intervening sheets not present) (seq. 33),seq33.jpg,text
hou02614c00524,Manuscripts/I. Manuscripts/D. Logic/hou02614c00524/seq27.jpg,(seq. 27),seq27.jpg,diagram_mixed
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq420.jpg,(seq. 420),seq420.jpg,diagram_mixed
hou02614c00534,Manuscripts/I. Manuscripts/D. Logic/hou02614c00534/seq2.jpg,(seq. 2),seq2.jpg,diagram_mixed
hou02614c00545,Manuscripts/I. Manuscripts/D. Logic/hou02614c00545/seq38.jpg,(seq. 38),seq38.jpg,text
hou02614c00527,Manuscripts/I. Manuscripts/D. Logic/hou02614c00527/seq2.jpg,(seq. 2),seq2.jpg,cover
hou02614c00541,Manuscripts/I. Manuscripts/D. Logic/hou02614c00541/seq45.jpg,(seq. 45),seq45.jpg,text
hou02614c00458,Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq657.jpg,sheet 66 [b] (seq. 657),seq657.jpg,diagram_mixed
hou02614c01644,Manuscripts/I. Manuscripts/Q. Miscellanea/hou02614c01644/seq14.jpg,(seq. 14),seq14.jpg,diagram_mixed
hou02614c00322,Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00322/seq1.jpg,(seq. 1),seq1.jpg,cover
hou02614c00511,Manuscripts/I. Manuscripts/D. Logic/hou02614c00511/seq137.jpg,(seq. 137),seq137.jpg,diagram_mixed
hou02614c00521,Manuscripts/I. Manuscripts/D. Logic/hou02614c00521/seq5.jpg,(seq. 5),seq5.jpg,text
hou02614c00290,Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00290/seq21.jpg,(seq. 21),seq21.jpg,text
hou02614c00696,Manuscripts/I. Manuscripts/D. Logic/hou02614c00696/seq22.jpg,(seq. 22),seq22.jpg,text
hou02614c00545,Manuscripts/I. Manuscripts/D. Logic/hou02614c00545/seq42.jpg,(seq. 42),seq42.jpg,text
hou02614c00323,Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00323/seq131.jpg,(seq. 131),seq131.jpg,text
hou02614c01605,Manuscripts/I. Manuscripts/Q. Miscellanea/hou02614c01605/seq24.jpg,(seq. 24),seq24.jpg,diagram_mixed
hou02614c00545,Manuscripts/I. Manuscripts/D. Logic/hou02614c00545/seq60.jpg,(seq. 60),seq60.jpg,diagram_mixed
hou02614c00725,Manuscripts/I. Manuscripts/D. Logic/hou02614c00725/seq176.jpg,(seq. 176),seq176.jpg,text
hou02614c00761,Manuscripts/I. Manuscripts/D. Logic/hou02614c00761/seq1.jpg,"Harvard University, Houghton Library, modbm_ms_am_1632_725_f22",seq1.jpg,diagram_mixed
hou02614c00511,Manuscripts/I. Manuscripts/D. Logic/hou02614c00511/seq133.jpg,(seq. 133),seq133.jpg,diagram_mixed
hou02614c00725,Manuscripts/I. Manuscripts/D. Logic/hou02614c00725/seq212.jpg,(seq. 212),seq212.jpg,text
hou02614c00532,Manuscripts/I. Manuscripts/D. Logic/hou02614c00532/seq7.jpg,(seq. 7),seq7.jpg,diagram_mixed
hou02614c00523,Manuscripts/I. Manuscripts/D. Logic/hou02614c00523/seq105.jpg,(seq. 105),seq105.jpg,cover
hou02614c00511,Manuscripts/I. Manuscripts/D. Logic/hou02614c00511/seq28.jpg,(seq. 28),seq28.jpg,diagram_mixed
hou02614c00725,Manuscripts/I. Manuscripts/D. Logic/hou02614c00725/seq56.jpg,(seq. 56),seq56.jpg,text
hou02614c00879,Manuscripts/I. Manuscripts/D. Logic/hou02614c00879/seq224.jpg,(seq. 224),seq224.jpg,text
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq180.jpg,(seq. 180),seq180.jpg,text
hou02614c00363,Manuscripts/I. Manuscripts/D. Logic/hou02614c00363/seq17.jpg,(seq. 17),seq17.jpg,text
hou02614c00522,Manuscripts/I. Manuscripts/D. Logic/hou02614c00522/seq42.jpg,(seq. 42),seq42.jpg,diagram_mixed
hou02614c00322,Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00322/seq5.jpg,(seq. 5),seq5.jpg,text
hou02614c00315,Manuscripts/I. Manuscripts/B. Pragmatism/hou02614c00315/seq71.jpg,(seq. 71),seq71.jpg,text
hou02614c01605,Manuscripts/I. Manuscripts/Q. Miscellanea/hou02614c01605/seq27.jpg,(seq. 27),seq27.jpg,diagram_mixed
hou02614c00523,Manuscripts/I. Manuscripts/D. Logic/hou02614c00523/seq106.jpg,(seq. 106),seq106.jpg,cover
hou02614c00691,Manuscripts/I. Manuscripts/D. Logic/hou02614c00691/seq22.jpg,(seq. 22),seq22.jpg,text
hou02614c00879,Manuscripts/I. Manuscripts/D. Logic/hou02614c00879/seq136.jpg,(seq. 136),seq136.jpg,diagram_mixed
hou02614c00459,Manuscripts/I. Manuscripts/D. Logic/hou02614c00459/seq219.jpg,sheet 94 (seq. 219),seq219.jpg,text
hou02614c00511,Manuscripts/I. Manuscripts/D. Logic/hou02614c00511/seq46.jpg,(seq. 46),seq46.jpg,diagram_mixed
hou02614c02520,Manuscripts/I. Manuscripts/D. Logic/hou02614c02520/seq45.jpg,(seq. 45),seq45.jpg,cover
